Rank,UCI ID,Name,Nationality,Team Code,Age,Points,
1563,10005972958,KRASILNIKAU Andrei,BELARUS,HCR,28,25,
1564,10007180004,O'BRIEN Conor,CANADA,HRB,25,25,
1565,10011239856,MCKENNA Sean,IRELAND,SKT,23,25,
1566,10011044543,AKHMAEVI Sulkhan,GEORGIA,,20,25,
1567,10010672610,BALMASEDA GONZALEZ Yasmani,CUBA,,24,25,
1568,10009432424,CHAICHIRAGHIMI Mohammadesmaeil,ISLAMIC REPUBLIC OF IRAN,TST,23,25,
1569,10006303869,KOURMPETIS Anastasios,GREECE,,29,25,
1570,10009717562,ANTONIJEVIĆ Goran,SERBIA,,23,25,
1571,10054701415,NIKOLCEVIC Dragan,KOSOVO,,30,25,
1572,10010877623,DOKO Shine,ZIMBABWE,,34,25,
1573,10011031409,MARTÍNEZ FIGUEROA Gian,PUERTO RICO,,21,25,
1574,10011149021,MENDOZA RAMOS Bryan Fernando,EL SALVADOR,,19,25,
1575,10011257539,GEIRSSON Hafsteinn,ICELAND,,37,25,
1576,10006101987,CATTOUSE Brandon,BELIZE,,33,25,
1577,10008884372,RABAH Salah,LEBANON,,37,25,
1578,10008683100,SAMLI Feritcan,TURKEY,TRK,23,25,
1579,10007388855,DA ROSA Cristian Egidio,BRAZIL,,30,25,
1580,10054904004,HABOURIA Maher,TUNISIA,,19,25,
1581,10006033279,KARIC Vedad,BOSNIA AND HERZEGOVINA,,29,25,
1582,10010882875,RABAYE Fidzerald,MAURITIUS,,21,25,
1583,10012821360,EDWARD Bukenya,UGANDA,,34,25,
1584,10060033078,GUZMAN ORMEÑO Jonathan,CHILE,,27,25,
1585,10003340723,SANO Junya,JAPAN,MTR,35,25,
1586,10009065642,FRANKOVIC Mateo,CROATIA,MKT,23,25,
1587,10005728539,THILL Tom,LUXEMBOURG,CCD,27,25,
1588,10007416440,PARK Sanghoon,KOREA,SCT,24,25,
1589,10014528661,KANERVA Joni,FINLAND,MPC,22,25,
1590,10009241252,DJAPIC Igor,MONTENEGRO,,23,25,
1591,10011044442,EINHORN Itamar,ISRAEL,,20,25,
1592,10058962947,VASQUEZ VASQUEZ Juan Mardoqueo,GUATEMALA,,22,25,
1593,10036595858,BARTHA Csaba,ROMANIA,TCT,24,25,
1594,10011134570,GENOV Nikolay,BULGARIA,,20,25,
1595,10002929683,LAMPIER Steve,GREAT BRITAIN,JLT,33,24,
1596,10007516874,CHEVRIER Clément,FRANCE,ALM,25,24,
1597,10004864532,LOZANO RIBA David,SPAIN,TNN,29,24,
1598,10013809043,SEPULVEDA HERNANDEZ Kevin Sebastian,COLOMBIA,KCP,24,24,
1599,10006271032,KEOUGH Luke,UNITED STATES OF AMERICA,UHC,26,24,
1600,10007647422,SEIGLE Romain,FRANCE,,23,24,
1601,10008131513,ROSA Massimo,ITALY,,22,24,
1602,10007951657,KONWA Piotr,POLAND,,22,24,
1603,10002920488,HANSEN Adam James,AUSTRALIA,LTS,36,24,
1604,10010978259,MARCHAND Gianni,BELGIUM,CIB,27,24,
1605,10014093979,BADILATTI Matteo,SWITZERLAND,,25,24,
1606,10049864448,LUCERO Hector Maximiliano,ARGENTINA,EMP,35,24,
1607,10009404940,COENEN Dennis,BELGIUM,CIB,26,24,
1608,10011087686,HAMILTON Christopher,AUSTRALIA,SUN,22,23,
1609,10006240518,VERSCHOOR Martijn,NETHERLANDS,TNN,32,23,
1610,10018221432,HAUGHTON Richard,GREAT BRITAIN,,41,23,
1611,10007254873,ABREU Jorge,BOLIVARIAN REPUBLIC OF VENEZUELA,,27,23,
1612,10006879607,DUCHESNE Antoine,CANADA,DEN,26,23,
1613,10004872313,SEO Joonyong,KOREA,KSP,29,23,
1614,10002817933,MORI Manuele,ITALY,UAD,37,23,
1615,10009794960,MURPHY Kyle,UNITED STATES OF AMERICA,CPC,26,23,
1616,10009803549,VAN DER MEER Nick,NETHERLANDS,,24,23,
1617,10005878079,ROLDAN ORTIZ Weimar Alfonso,COLOMBIA,MED,32,23,
1618,10008897409,TURRIN Alex,ITALY,WIL,25,23,
1619,10008730283,KACZMAREK Jakub,POLAND,CCC,24,23,
1620,10052043312,LUKKEDAL Øivind,NORWAY,TCO,23,23,
1621,10014394275,BROGE Nils Lau,DENMARK,,25,23,
1622,10009426865,MINATO Ryo,JAPAN,SMN,25,23,
1623,10008879322,EASTER Griffin,UNITED STATES OF AMERICA,ILU,26,23,
1624,10005915970,GEISMAYR Daniel,AUSTRIA,VOL,28,23,
1625,10007618928,HAMELINK Jasper,NETHERLANDS,MET,27,23,
1626,10002208146,SCHUMACHER Stefan,GERMANY,KWC,36,23,
1627,10035325259,REYES VERGARA Miguel Angel,COLOMBIA,,25,23,
1628,10009413529,LARSEN Niklas,DENMARK,TVC,20,23,
1629,10007760586,KERS Koos Jeroen,NETHERLANDS,BDC,31,23,
1630,10009764648,VARGAS ALZATE Walter Alejandro,COLOMBIA,MED,25,23,
1631,10006670954,SCHWARZMANN Michael,GERMANY,BOH,26,23,
1632,10007446853,HOMRANI Wajdi,TUNISIA,,28,23,
1633,10002720226,DIDIER Laurent,LUXEMBOURG,TFS,33,22,
1634,10007957014,PUTT Tanner,UNITED STATES OF AMERICA,UHC,25,22,
1635,10006919013,RABOTTINI Matteo,ITALY,MKT,30,22,
1636,10004504016,HUREL Tony,FRANCE,DEN,30,22,
1637,10009573072,MAISON Jérémy,FRANCE,FDJ,24,22,
1638,10006466850,WAEYTENS Zico,BELGIUM,,26,22,
1639,10014880083,GIDAY Kibrom,ETHIOPIA,,22,22,
1640,10003308993,MØRKØV Michael,DENMARK,KAT,32,22,
1641,10005967403,REINHARDT Theo,GERMANY,RNR,27,22,
1642,10009400795,VAN GINNEKEN Sjoerd,NETHERLANDS,RNL,25,21,
1643,10010083940,IFERD Bader,MOROCCO,,27,21,
1644,10004694073,BENEDETTI Cesare,ITALY,BOH,30,21,
1645,10005587887,PUCCIO Salvatore,ITALY,SKY,28,21,
1646,10045481664,ROHDE Leon,GERMANY,DSU,22,21,
1647,10006837571,VILLEGAS CARDONA Juan Pablo,COLOMBIA,MZN,30,21,
1648,10007752001,BEUKEBOOM Dion,NETHERLANDS,DJP,28,21,
1649,10015833818,CARRETERO Hector,SPAIN,MOV,22,21,
1650,10007274576,YAMAMOTO Genki,JAPAN,KIN,26,21,
1651,10050084316,NARANJO SANCHEZ Nicolas Javier,ARGENTINA,AFT,27,21,
1652,10035424380,RENDON JAIMES Juan Pablo,COLOMBIA,GWS,28,21,
1653,10008065431,DE ROSSI Lucas,FRANCE,,22,21,
1654,10007446550,EUSTACHE Cédric,FRANCE,,28,21,
1655,10014447526,VANOVERSCHELDE Quentin,FRANCE,,22,21,
1656,10001428106,CURVERS Roy,NETHERLANDS,SUN,38,21,
1657,10009596213,DARIO Antonio,ANGOLA,,25,21,
1658,10007629133,LIU Jianpeng,PEOPLE'S REPUBLIC OF CHINA,HEN,24,21,
1659,10013931305,TEASDALE Joshua,GREAT BRITAIN,CCD,24,21,
1660,10009435353,PHOUNSAVATH Ariya,LAO PEOPLE'S DEMOCRATIC REPUBLIC,TCC,26,21,
1661,10009233471,SOULIOS Zisis,GREECE,,21,21,
1662,10013997686,CHIU Tsun Hin,HONG KONG, CHINA,,23,21
1663,10011643418,BERNARDINETTI Marco,ITALY,AMO,26,20,
1664,10011114867,GEE Derek,CANADA,,20,20,
1665,10004523315,LOSADA ALGUACIL Alberto,SPAIN,KAT,35,20,
1666,10008897712,DOUGALL Nicolas,SOUTH AFRICA,DDD,25,20,
1667,10009503455,RÜEGG Lukas,SWITZERLAND,,21,20,
1668,10008135149,CHEN Chien Liang,CHINESE TAIPEI,ACT,24,20,
1669,10006242841,DE BIE Sean,BELGIUM,LTS,26,20,
1670,10006495041,HIRAI Eiichi,JAPAN,UKO,27,20,
1671,10014318190,MONCASSIN Maxence,FRANCE,,20,20,
1672,10009500223,SIX Franklin,BELGIUM,AAS,21,20,
1673,10007650048,KALOJÍROS Tomáš,CZECH REPUBLIC,,23,20,
1674,10005660336,PERON Andrea,ITALY,TNN,29,20,
1675,10010611477,AALRUST Håkon Lunder,NORWAY,TCO,19,20,
1676,10002782062,PAUWELS Kevin,BELGIUM,MNG,33,20,
1677,10007751694,MATHIS Marco,GERMANY,KAT,23,20,
1678,10009851443,NÚÑEZ Sixto,URUGUAY,,25,20,
1679,10007491717,DOMBROWSKI Joseph Lloyd,UNITED STATES OF AMERICA,CDT,26,20,
1680,10059187158,AJPACAJA TAX Alfredo Esteban,GUATEMALA,,28,20,
1681,10007370970,HADDI Soufiane,MOROCCO,SKD,26,20,
1682,10010172250,BOSTOCK Matthew,GREAT BRITAIN,,20,20,
1683,10013898262,TIMMERMANS Tom,BELGIUM,,21,20,
1684,10005429253,KNAUER Florenz,GERMANY,,28,20,
1685,10010185788,COVILI Luca,ITALY,,20,20,
1686,10008104029,MILLER Nick,NEW ZEALAND,,26,20,
1687,10004665579,RUBIANO CHAVEZ Miguel Angel,COLOMBIA,ECZ,33,20,
1688,10009596718,ASANOV Enver,AZERBAIJAN,BCP,23,20,
1689,10007528796,OCHOA CAMARGO Diego Antonio,COLOMBIA,EPM,24,20,
1690,10009717057,GONÇALVES Gaspar,PORTUGAL,,22,20,
1691,10007298727,DANILOVIĆ Marko,SERBIA,,24,20,
1692,10010966438,NEUHAUSER Marcel,AUSTRIA,RSW,20,20,
1693,10004860892,FITRIANTO Hari,INDONESIA,,32,20,
1694,10005658114,ZARDINI Edoardo,ITALY,BRD,28,20,
1695,10004726106,ARIEHAN Ryan,INDONESIA,,38,20,
1696,10006493627,FREITAS Daniel,PORTUGAL,W52,26,20,
1697,10009766365,ANDERSEN Rune Almindsø,DENMARK,TCQ,22,20,
1698,10006271133,BARTKIEWICZ Andrzej,POLAND,WIB,26,20,
1699,10014448334,LOUVET Louis,FRANCE,,20,20,
1700,10009665022,ZHANG Zheng,PEOPLE'S REPUBLIC OF CHINA,HEN,22,20,
1701,10014837344,LEA Jason,AUSTRALIA,IWS,21,20,
1702,10013933123,RIBEIRO MOTTA Lucas,BRAZIL,,21,20,
1703,10014651630,BURSTON Samuel,AUSTRALIA,,25,20,
1704,10008698052,TRILLINI Sebastian Maximiliano,ARGENTINA,CID,23,20,
1705,10005905462,CLARKE Philip,BARBADOS,,43,20,
1706,10005504429,MEYER Travis,AUSTRALIA,,28,20,
1707,10008907311,MARTÍNEZ ADORNO Juan,PUERTO RICO,,30,20,
1708,10007909726,PÖKÄLÄ Samuel,FINLAND,,27,20,
1709,10009154558,MOHAMED YUSOFF Mohamed Elyas,SINGAPORE,,21,20,
1710,10005567578,AARBIA Adnane,MOROCCO,,34,20,
1711,10003266658,SMUKULIS Gatis,LATVIA,DMP,30,20,
1712,10006600428,CHRISTIE Marcus,IRELAND,,26,20,
1713,10006473318,VOROBYEV Anton,RUSSIAN FEDERATION,GAZ,27,20,
1714,10010087273,GUNJEVIĆ Bojan,CROATIA,,30,20,
1715,10009698263,ŠANGULIN Robert,CROATIA,,24,20,
1716,10006879910,NAUD Pierrick,CANADA,RLY,26,20,
1717,10008678147,KASTEMYR Pontus,SWEDEN,TTB,22,20,
1718,10014355071,THOMAS Conroy,ANTIGUA AND BARBUDA,,33,20,
1719,10009421411,ERIKSSON Lucas,SWEDEN,SEG,21,20,
1720,10036114494,BANG Seonhoe,KOREA,KCT,19,20,
1721,10013941611,DRAGOJEVIĆ Milan,SERBIA,,21,20,
1722,10008663902,YECHEZKEL Aviv,ISRAEL,ICA,23,20,
1723,10010619460,SEDA Nelson,PUERTO RICO,,21,20,
1724,10007923062,CARIAS Rafael,EL SALVADOR,,26,20,
1725,10009574486,RIOS ROSALES Brayan,GUATEMALA,,25,20,
1726,10015278692,MICHEAL Robel,ERITREA,,20,20,
1727,10006594970,LALLOUCHI Ismail,ALGERIA,,28,20,
1728,10009704933,VÁSQUEZ Ron,BELIZE,,31,20,
1729,10009224983,MENDEZ Amilcar,GUATEMALA,,22,20,
1730,10005905563,GONG Hyosuk,KOREA,TSG,31,20,
1731,10006166049,GIRMAZION Daniel,ERITREA,,29,20,
1732,10003999919,NOVAK Carol-Eduard,ROMANIA,TCT,41,20,
1733,10009048565,LUTSENKO Ivan,REPUBLIC OF MOLDOVA,,22,20,
1734,10059898894,JOHN Jamaul,GUYANA,,20,20,
1735,10010813056,RAYNOR Gary,BERMUDA,,48,20,
1736,10010844883,SSABAGWANYA Samuel,UGANDA,,23,20,
1737,10061538396,YASSINE Bouslema,TUNISIA,,20,20,
1738,10061743615,OUEDRAOGO Benjamin,BURKINA FASO,,30,20,
1739,10010800023,IZMAYLOV Andrey,UZBEKISTAN,XDS,20,20,
1740,10010637143,HULUSIC Emir,BOSNIA AND HERZEGOVINA,,32,20,
1741,10006480590,CARSTENS Evan,SOUTH AFRICA,,27,20,
1742,10014017086,FLOWERS Tarique,BELIZE,,21,20,
1743,10053792847,SEPULVEDA VILLAR Luis Fernando,CHILE,,43,20,
1744,10009123842,BABIC Adrian,SLOVAKIA,,21,20,
1745,10010590259,LOAIZA NAJERA Franklin,COSTA RICA,,22,20,
1746,10007703501,KRISTIANSEN Sondre,NORWAY,UXT,24,20,
1747,10014394679,VAINIONPÄÄ Oskari,FINLAND,,22,20,
1748,10014002437,UWINGENEYE Jimmy,RWANDA,,29,20,
1749,10049899814,PALMA DOS SANTOS Pedro Amauri,CHILE,,28,20,
1750,10059898692,EASTMAN Hamzah,GUYANA,,22,20,
1751,10010844378,MAYER Alexandre,MAURITIUS,,19,20,
1752,10052894181,STOYCHEV Bogdan,BULGARIA,,32,20,
1753,10027868181,FARANTAKIS Stylianos,GREECE,,22,20,
1754,10010042615,AMEZQUETA MORENO Julen,SPAIN,WIL,24,19,
1755,10008669356,DELTOMBE Kevin,BELGIUM,SVB,23,19,
1756,10009385540,VLASSENKO Sergey,KAZAKHSTAN,VAM,24,19,
1757,10009017142,NGUYEN Thanh Tam,VIETNAM,,25,19,
1758,10002847134,DELAGE Mickael,FRANCE,FDJ,32,19,
1759,10004451775,MEGIAS LEAL Javier,SPAIN,TNN,34,19,
1760,10010971084,MOLTENI Marco,ITALY,UNI,21,19,
1761,10007178788,INSAUSTI IRASTORZA Ion Ander,SPAIN,TBM,25,19,
1762,10002858854,TIMMER Albert,NETHERLANDS,SUN,32,19,
1763,10008682995,SAGIV Guy,ISRAEL,ICA,23,19,
1764,10007781101,JEAN Emile,CANADA,SPC,24,19,
1765,10008714018,SAIDI Nassim,ALGERIA,,23,19,
1766,10061274173,EGERZEIGZAARHKA Amanuel,ERITREA,,23,19,
1767,10002302015,LAGUTIN Sergey,RUSSIAN FEDERATION,GAZ,36,19,
1768,10010973613,ARIESEN Tim,NETHERLANDS,RNL,23,19,
1769,10002934535,MORTENSEN Martin,DENMARK,TCQ,33,19,
1770,10011135277,RABIHI Ilyass,MOROCCO,,21,19,
1771,10010978663,NAJAR Gonzalo Joaquin,ARGENTINA,SEP,24,18,
1772,10009010270,HEMROULLE Johan,BELGIUM,,22,18,
1773,10006466547,TULIK Angelo,FRANCE,DEN,27,18,
1774,10009505273,BONECHI Gabriele,ITALY,,22,18,
1775,10009795162,RUGG Timothy,UNITED STATES OF AMERICA,BAI,32,18,
1776,10003072557,CAPECCHI Eros,ITALY,QST,31,18,
1777,10014429843,SAVINI Daniel,ITALY,,20,18,
1778,10005484221,BRANDÃO Jóni,PORTUGAL,STA,28,18,
1779,10009728070,VLASOV Aleksandr,RUSSIAN FEDERATION,,21,18,
1780,10007997228,MENDOZA CARDONA Omar Alberto,COLOMBIA,BSM,28,18,
1781,10011232984,KOBAYASHI Marino,JAPAN,NIP,23,18,
1782,10005519684,HONKISZ Adrian,POLAND,WIB,29,18,
1783,10009703014,LEBRETON Kevin,FRANCE,ADT,24,18,
1784,10011019988,TOMMASSINI Fabio,ITALY,AZT,27,18,
1785,10003775708,ILIAS Periklis,GREECE,,31,18,
1786,10005548986,KONTÉ Bassirou,COTE D'IVOIRE,,29,18,
1787,10007861529,ABDENNEBI Khaled,ALGERIA,,29,18,
1788,10007748563,MUDARRA SEGURA Pablo Luis,COSTA RICA,,26,18,
1789,10009923585,KARMOUCHI Hatim,MOROCCO,,25,18,
1790,10002259777,RENSHAW Mark,AUSTRALIA,DDD,35,18,
1791,10004864734,MCEVOY Jonathan,GREAT BRITAIN,MGT,28,18,
1792,10012124475,KLISURIĆ Steva,SERBIA,DVP,28,18,
1793,10008624694,LEHKÝ Roman,CZECH REPUBLIC,,21,18,
1794,10002832481,BOUBAL Martin,CZECH REPUBLIC,PFG,33,18,
1795,10009404132,BRAUN Julian,GERMANY,LKH,22,18,
1796,10008915492,BASSO Leonardo,ITALY,,24,18,
1797,10008673295,GAIZ Haitam,MOROCCO,,23,18,
1798,10060606287,BAEZA BAEZA Patricio,CHILE,,29,18,
1799,10003084580,TUULKHANGAI Tuguldur,MONGOLIA,,32,18,
1800,10015784308,SHABANI Kenan,KOSOVO,,33,18,
1801,10049458361,NICOLAISSON Bjarni GarðAr,ICELAND,,37,18,
1802,10005444512,FONTE César,PORTUGAL,LAA,31,17,
1803,10004874232,SALEH Mohd Harrif,MALAYSIA,TSG,29,17,
1804,10010725251,COWAN Alexander,CANADA,SPC,21,17,
1805,10009637033,HONORÉ Mikkel,DENMARK,,20,17,
1806,10002917862,SAMOILAU Branislau,BELARUS,CCC,32,17,
1807,10008660767,ANDREETTA Simone,ITALY,BRD,24,17,
1808,10005763396,THÖMEL Tino,GERMANY,BAI,29,17,
1809,10005736825,RICHEZE Mauro Abel,ARGENTINA,AFT,32,17,
1810,10059187259,MONTERROSO Dorian Javier,GUATEMALA,,24,17,
1811,10001643627,HENDERSON Greg,NEW ZEALAND,UHC,41,17,
1812,10001447102,SOUSA Rui,PORTUGAL,BOA,41,17,
1813,10008661979,BARBIO António,PORTUGAL,EFP,24,17,
1814,10006494031,GUILLEMOIS Romain,FRANCE,DEN,26,17,
1815,10009060285,CAHYADI Aiman,INDONESIA,TSC,24,17,
1816,10007801107,SUMIYOSHI Kota,JAPAN,AIS,26,17,
1817,10004849475,CALDEIRA Samuel,PORTUGAL,W52,32,17,
1818,10008821324,KOPFAUF Markus,AUSTRIA,WSA,21,17,
1819,10012590883,CAZZOLA Daniele,ITALY,,24,16,
1820,10002912004,HAEDO Lucas Sebastian,ARGENTINA,UHC,34,16,
1821,10006013778,CHAWCHIANGKWANG Peerapol,THAILAND,TCC,31,16,
1822,10006917700,ZHUPA Eugert,ALBANIA,WIL,27,16,
1823,10001546324,EISEL Bernhard,AUSTRIA,DDD,36,16,
1824,10042269954,GONZALEZ PRIETO Aitor,SPAIN,EUS,27,16,
1825,10004666286,CARENE Boris,FRANCE,,32,16,
1826,10009639457,RODRIGUEZ VICTORIA Jose Alfredo,MEXICO,ELV,20,16,
1827,10005462801,CANUTI Federico,ITALY,AZT,32,16,
1828,10006499485,ANTONINI Simone,ITALY,WGG,26,16,
1829,10008933781,PRESA PIREZ Alan Matias,URUGUAY,,27,16,
1830,10010661088,HALLER Patrick,GERMANY,RNR,20,16,
1831,10010735961,VARELA ZUÑIGA Jewinson Leandro,COSTA RICA,,22,16,
1832,10013892404,STOCKMAN Abram,BELGIUM,TIS,21,16,
1833,10011022820,VAN DALEN Jason,NETHERLANDS,DCR,23,16,
1834,10002832279,TRUSOV Nikolay,RUSSIAN FEDERATION,GAZ,32,16,
1835,10011737485,BUSKERMOLEN Jordy,NETHERLANDS,,26,16,
1836,10007510612,KUEN Maximilian,AUSTRIA,TIR,25,16,
1837,10009801327,MOVCHAN Sergii,UKRAINE,,24,16,
1838,10015260003,MFITUMUKIZA Jean Claude,RWANDA,,23,16,
1839,10009173756,SAINBAYAR Jambaljamts,MONGOLIA,,21,16,
1840,10008920445,STEWART Robert,BELIZE,,48,16,
1841,10009991687,CAÑELLAS SANCHEZ Xavier,SPAIN,,20,15,
1842,10006904057,SIMION Paolo,ITALY,BRD,25,15,
1843,10005457747,BOEM Nicola,ITALY,BRD,28,15,
1844,10014054573,WALSH Edward,CANADA,,21,15,
1845,10008694012,SCHLEMMER Lukas,AUSTRIA,RSW,22,15,
1846,10004643452,ARREDONDO MORENO Julian David,COLOMBIA,NIP,29,15,
1847,10009434040,SOLA ARJONA Manuel,SPAIN,,25,15,
1848,10007352075,ROELANDTS Rutger,BELGIUM,,25,15,
1849,10002897856,ANTHONY Jesse,UNITED STATES OF AMERICA,RLY,32,15,
1850,10014624449,GUGLIELMI Simon,FRANCE,,20,15,
1851,10006224754,MENDONÇA Luís,PORTUGAL,LHL,31,15,
1852,10006684896,MAESTRI Mirco,ITALY,BRD,26,15,
1853,10006004684,TE STROET Rens,NETHERLANDS,DJP,28,15,
1854,10009501637,SARTORI Mirco,ITALY,,21,15,
1855,10010715046,MORO Stefano,ITALY,,20,15,
1856,10064653615,DO REGO Fabio,FRANCE,,22,15,
1857,10005487554,KING Benjamin,UNITED STATES OF AMERICA,DDD,28,15,
1858,10006137858,MAT AMIN Mohd Shahrul,MALAYSIA,TSG,28,15,
1859,10011210655,FOTI Carmelo,ITALY,LPC,23,15,
1860,10009967944,WALKER Joey,GREAT BRITAIN,WGN,20,15,
1861,10014804608,MUYS Ayton,BELGIUM,,20,15,
1862,10008635307,LAVERACK Edward,GREAT BRITAIN,JLT,23,15,
1863,10009517704,MORENO SANCHEZ Ivan,SPAIN,,21,15,
1864,10010165883,ZACCANTI Filippo,ITALY,,22,15,
1865,10053960474,EBRAHIM Redwan,ETHIOPIA,,20,15,
1866,10007630648,VAN BAKEL Robbie,NETHERLANDS,MET,23,15,
1867,10014871801,MOHD ZARIFF Muhamad Nur Aiman,MALAYSIA,TSG,20,15,
1868,10009976836,SOBRERO Matteo,ITALY,,20,15,
1869,10010039076,PEREIRA Florent,FRANCE,,24,15,
1870,10009782735,BRKIC Benjamin,AUSTRIA,TIR,21,15,
1871,10010585714,ANSELMI Enrico,ITALY,,23,15,
1872,10004657802,OSPINA HERNANDES Carlos Alberto,COLOMBIA,,35,15,
1873,10010040692,MOLLY Kenny,BELGIUM,AAS,21,15,
1874,10011252182,VREUGDENHIL Frank,NETHERLANDS,,33,15,
1875,10009117778,KERGOZOU Nicholas,NEW ZEALAND,,21,15,
1876,10009431515,BARBIER Pierre,FRANCE,,20,15,
1877,10004130665,SANCHO Hugo,PORTUGAL,LAA,35,15,
1878,10009782937,FREIBERGER Markus,AUSTRIA,TIR,22,15,
1879,10051617623,CHEN Mingrun,PEOPLE'S REPUBLIC OF CHINA,HEN,21,15,
1880,10058570806,FOSTER Ben,UNITED STATES OF AMERICA,,36,15,
1881,10046251196,MAWDITT Lionel,AUSTRALIA,,22,15,
1882,10049192118,MOLINA ESPINOZA Juan Ramon,ARGENTINA,,20,15,
1883,10009765355,RAMIREZ BOTERO Carlos Mario,COLOMBIA,,23,15,
1884,10049533941,CHAQRI Aziz,MOROCCO,,29,15,
1885,10054253191,FATTAS Georgios,CYPRUS,,32,15,
1886,10062594787,LIEW Keat Ken,SINGAPORE,,24,15,
1887,10014568370,NORDLUND Johan,FINLAND,,38,15,
1888,10056441755,SANTANA RODRÍGUEZ Xavier,PUERTO RICO,,23,15,
1889,10050677935,PEÑALOZA YANEZ Felipe,CHILE,,24,15,
1890,10009492240,SHEMETAU Mikhail,BELARUS,MCC,23,15,
1891,10009416458,JABUKA David,CROATIA,MKT,20,15,
1892,10009033209,TSISHKOU Raman,BELARUS,MCC,23,15,
1893,10009395341,NOWAK Florian,GERMANY,,22,15,
1894,10011149930,KIROUAC-MARCASSA Thierry,CANADA,,19,15,
1895,10009504364,PUNG Peeter,ESTONIA,,21,15,
1896,10015268487,GAYRAL Joshua,ANTIGUA AND BARBUDA,,20,15,
1897,10063281871,WHYMAN Mark,HONG KONG, CHINA,,47,15
1898,10009588533,ROBERGE Adam,CANADA,SPC,20,15,
1899,10011231267,SLEEN Torjus,NORWAY,UXT,20,15,
1900,10009713421,NIKA Iltjan,ALBANIA,,22,15,
1901,10036114801,SO Insu,KOREA,LXC,19,15,
1902,10009815572,REZAEI Ali,ISLAMIC REPUBLIC OF IRAN,,26,15,
1903,10056426702,LEÓN TORRES Bryan,PUERTO RICO,,26,15,
1904,10004713473,BRICENO Manuel,BOLIVARIAN REPUBLIC OF VENEZUELA,,29,15,
1905,10061693802,NIKIEMA Abdoul Aziz,BURKINA FASO,,29,15,
1906,10011474070,SEALE Slahde,SOUTH AFRICA,,25,15,
1907,10009380587,HAM Seokhyun,KOREA,GPC,22,15,
1908,10015269194,ROUGIER-LAGANE Christopher,MAURITIUS,,19,15,
1909,10010202966,SEMAKULA Sebastian Kigongo,UGANDA,,33,15,
1910,10058482694,SIGURDSSON Hakon Hrafn,ICELAND,,43,15,
1911,10016229801,DELANOVIC Ferhad,BOSNIA AND HERZEGOVINA,,23,15,
1912,10009629959,WILLIAMS Geron,GUYANA,,26,15,
1913,10006959227,MIJATOVIĆ Tomislav,CROATIA,,37,15,
1914,10010087475,POTTS Marc,IRELAND,,26,15,
1915,10005362161,SUFA Altin,ALBANIA,AMO,29,15,
1916,10008936310,RAS Jean Carlos,ARUBA,,37,15,
1917,10008673194,GABAY Guy,ISRAEL,,24,15,
1918,10009226603,MORALES Esdras,GUATEMALA,,22,15,
1919,10007217689,HARTMANN József,HUNGARY,,25,15,
1920,10015189574,MRAD Youssof,LEBANON,,19,15,
1921,10015193820,HAMZAOUI Abdelmadjid,ALGERIA,,31,15,
1922,10010101421,BEN AMOR Nadhem,TUNISIA,,24,15,
1923,10061534760,Kammoun Khaled,TUNISIA,,19,15,
1924,10009037047,LOVELL Giovanni,BELIZE,,22,15,
1925,10009724535,RICHARDSON Che'quan,BERMUDA,,24,15,
1926,10015282130,TURGUT Onur,TURKEY,,19,15,
1927,10011150031,KOKLU Mustafa,TURKEY,,20,15,
1928,10009831538,SUNNATOV Akramjon,UZBEKISTAN,XDS,21,15,
1929,10007659243,PLANET Charles,FRANCE,TNN,24,14,
1930,10006599216,BOUGLAS Georgios,GREECE,GCB,27,14,
1931,10063967945,KANGANGI Suleiman,KENYA,BAI,29,14,
1932,10003310714,KNEISKY Morgan,FRANCE,ADT,30,14,
1933,10008651976,AUER Daniel,AUSTRIA,RSW,23,14,
1934,10010091014,PLANCKAERT Emiel,BELGIUM,,21,14,
1935,10054727077,KAMBERAJ Xhuliano,ALBANIA,,23,14,
1936,10009878826,HARTLEY Adam,GREAT BRITAIN,,19,14,
1937,10014356485,KULIKOVSKIY Alexandr,RUSSIAN FEDERATION,,20,14,
1938,10007897602,DANIEL Gregory,UNITED STATES OF AMERICA,TFS,23,14,
1939,10007189195,HENTTALA Joonas,FINLAND,TNN,26,14,
1940,10007524049,FRANCK Eamon,UNITED STATES OF AMERICA,,25,14,
1941,10009020071,LOWNDES Jason,AUSTRALIA,ICA,23,14,
1942,10010958657,STEDMAN Maximilian,GREAT BRITAIN,BIK,21,14,
1943,10009519118,IRISARRI RICON Jon,SPAIN,CJR,22,14,
1944,10008698254,TSUBAKI Hiroshi,JAPAN,KIN,26,14,
1945,10010976946,DOETS Marco,NETHERLANDS,BDC,22,14,
1946,10009114950,JUMARI Muhammad Elmi,MALAYSIA,,27,14,
1947,10007733308,SANIKWATHI Thanawut,THAILAND,TCC,24,14,
1948,10008960558,ROUSSEAU Jayson,FRANCE,,23,14,
1949,10014797938,GEBREMARIAM Fiseha,ETHIOPIA,,22,14,
1950,10008857393,CHETOUT Loic,FRANCE,COF,25,13,
1951,10008682793,SAEZ BENITO Hector,SPAIN,CJR,24,13,
1952,10008664609,BOHORQUEZ SANCHEZ Hernando,COLOMBIA,MZN,25,13,
1953,10007755738,SABER Lahcen,MOROCCO,,27,13,
1954,10005335283,DECLERCQ Tim,BELGIUM,QST,28,13,
